,userId,movieId,timestamp
55351,367,3809,997812612
55352,367,3824,997813277
55353,367,3825,997813277
55354,367,3882,997813760
55356,367,3912,997813277
55357,367,3916,997813060
55358,367,3948,997813760
55359,367,3969,997813206
55360,367,3977,997813878
55362,367,3987,997813206
55363,367,3994,997813060
55364,367,4019,997813021
55367,367,4025,997813797
55368,367,4031,997813206
55369,367,4053,997814246
55371,367,4078,997813382
55372,367,4142,997813330
55374,367,4153,997814114
55375,367,4155,997813330
55377,367,4247,997814031
55378,367,4265,997813960
55380,367,4306,997813664
55381,367,4308,997813021
55382,367,4310,997813184
55383,367,4321,997812510
55385,367,4447,997813741
55386,367,4489,997812532
55390,367,4571,997812439
55391,367,4623,997811980
55392,367,4628,997811731
55393,367,4638,997813992
55394,367,4639,997813682
55396,368,3,971273951
55397,368,6,971275527
55398,368,10,971276726
55399,368,16,971275668
55400,368,21,975828964
55401,368,22,971276062
55402,368,42,975828507
55405,368,70,971273705
55407,368,81,975828421
55408,368,95,971277081
55409,368,110,971274692
55410,368,111,971275360
55411,368,132,971277349
55412,368,151,971274866
55413,368,160,975830276
55414,368,161,971274866
55415,368,163,971275949
55416,368,164,971275596
55418,368,168,975830036
55419,368,170,971277279
55420,368,172,971277242
55421,368,173,975830160
55423,368,198,975828193
55424,368,208,975829650
55425,368,225,971276975
55426,368,227,975829365
55427,368,230,971275863
55428,368,257,971276863
55430,368,266,971274999
55431,368,288,971276675
55432,368,292,971273035
55434,368,296,975827507
55437,368,316,975829531
55439,368,349,971275815
55442,368,356,971274957
55444,368,368,975829148
55447,368,377,971276111
55448,368,380,975829209
55449,368,415,971277008
55450,368,426,971276726
55451,368,431,975827681
55452,368,434,975828314
55453,368,436,971277132
55458,368,466,971275137
55459,368,474,971275697
55460,368,480,971273377
55461,368,481,971273532
55462,368,482,971273268
55463,368,485,975830036
55464,368,490,975805490
55465,368,494,971276156
55467,368,517,975829650
55468,368,521,971276675
55469,368,527,971274603
55470,368,540,971277279
55471,368,544,975829943
55474,368,555,975827681
55475,368,587,971275906
55476,368,589,975805197
55477,368,592,975829046
55479,368,608,971273222
55480,368,647,971274910
55481,368,648,975805490
55482,368,653,975829365
55484,368,707,971276975
55486,368,736,971276934
55488,368,762,975828507
55491,368,786,971276863
55492,368,798,971277040
55493,368,809,975829609
55494,368,832,971275815
55495,368,849,971277040
55497,368,866,971275562
55500,368,903,971275394
55501,368,904,971275394
55502,368,908,971273222
55503,368,920,971274910
55504,368,924,971275394
55505,368,996,975829943
55506,368,999,975828061
55508,368,1036,975828914
55512,368,1061,975827681
55513,368,1089,975827507
55514,368,1090,971273268
55515,368,1092,971276012
55517,368,1100,975830119
55518,368,1101,975829472
55520,368,1129,971275771
55523,368,1193,971273035
55527,368,1200,971274603
55529,368,1208,971274603
55531,368,1213,975827507
55532,368,1214,975828806
55534,368,1219,971275360
55537,368,1222,971274692
55540,368,1242,971274649
55542,368,1252,971275360
55543,368,1259,971273300
55546,368,1272,971274725
55547,368,1275,975829087
55548,368,1291,975828861
55550,368,1304,975828861
55553,368,1343,971275698
55554,368,1358,971275475
55555,368,1370,971275949
55556,368,1371,975829609
55557,368,1374,975828999
55558,368,1375,975829427
55559,368,1377,975828236
55560,368,1378,975829472
55561,368,1379,975829828
55562,368,1385,975829985
55563,368,1387,971273335
55564,368,1388,975830119
55565,368,1389,975830385
55566,368,1391,971275093
55567,368,1396,975827681
55568,368,1407,971275527
55570,368,1422,971276831
55571,368,1431,975830160
55572,368,1438,971277181
55573,368,1445,971275239
55574,368,1459,971276156
55575,368,1466,975805278
55577,368,1499,971277319
55578,368,1500,975827633
55579,368,1515,971277132
55580,368,1518,971276062
55583,368,1552,975829650
55584,368,1556,971277412
55585,368,1573,971275771
55587,368,1587,975829609
55588,368,1589,975828061
55589,368,1590,975830196
55590,368,1597,971276156
55591,368,1598,975828507
55592,368,1608,971276901
55596,368,1617,971275360
55598,368,1645,975828061
55599,368,1653,971275863
55600,368,1673,975805234
55601,368,1674,971275562
55602,368,1676,971274957
55603,368,1686,975828061
55607,368,1722,971276156
55608,368,1729,975828061
55611,368,1772,975830236
55612,368,1779,971276975
55613,368,1785,975828193
55614,368,1792,975829828
55615,368,1799,975827633
55618,368,1831,971277181
55619,368,1833,975829568
55620,368,1876,971276726
55623,368,1917,971276975
55624,368,1918,975828421
55626,368,1944,971274822
55628,368,1954,975828999
55629,368,1957,971273035
55631,368,1965,971273448
55634,368,1994,971275562
55635,368,1995,971277279
55636,368,1996,971277439
55637,368,2000,975829046
55638,368,2001,975829472
55639,368,2002,975828314
55641,368,2009,971275906
55644,368,2027,975828507
55645,368,2028,971274649
55648,368,2105,975829472
55649,368,2110,971276111
55650,368,2112,975828193
55651,368,2115,975829315
55653,368,2121,971277213
55654,368,2122,971277319
55655,368,2126,975828421
55656,368,2135,975828739
55658,368,2167,975829828
55659,368,2193,975829315
55661,368,2202,971274910
55662,368,2231,975827633
55665,368,2273,971275949
55666,368,2278,971275863
55668,368,2291,971273377
55669,368,2302,971273448
55670,368,2307,975829365
55671,368,2322,971277181
55673,368,2344,971276793
55675,368,2353,971275771
55676,368,2366,975828914
55678,368,2373,975829889
55679,368,2387,975828421
55681,368,2399,975805683
55682,368,2402,971275137
55684,368,2404,971275239
55685,368,2405,975829828
55686,368,2406,975829148
55687,368,2409,975829889
55688,368,2410,975830036
55689,368,2412,975830312
55693,368,2457,975829315
55694,368,2468,971277081
55695,368,2476,971275047
55696,368,2490,971275733
55697,368,2505,971276934
55699,368,2527,971275979
55700,368,2528,975829209
55701,368,2529,975829046
55702,368,2530,971273995
55703,368,2531,971274067
55704,368,2532,971273912
55705,368,2533,971273801
55706,368,2535,975829889
55710,368,2580,975827633
55712,368,2613,975829315
55713,368,2616,975828314
55715,368,2640,975829209
55716,368,2641,975829531
55719,368,2668,971273912
55723,368,2699,971276062
55727,368,2791,975805234
55728,368,2792,975805658
55729,368,2802,971276831
55731,368,2808,975830276
55732,368,2815,971275239
55733,368,2816,971275239
55735,368,2818,971275255
55737,368,2858,975805197
55738,368,2871,971275596
55739,368,2881,971276934
55740,368,2890,971274822
55741,368,2916,971275634
55744,368,2947,975828964
55745,368,2948,975805278
55746,368,2949,975828999
55747,368,2985,975829254
55748,368,2986,975828421
55749,368,2990,975829365
55750,368,2991,975829315
55751,368,2993,975829209
55753,368,3029,975829046
55754,368,3035,971274866
55756,368,3063,971277040
55757,368,3066,971274999
55759,368,3102,971275815
55760,368,3104,975828964
55761,368,3107,975829254
55762,368,3113,971277181
55766,368,3160,971277716
55768,368,3173,975805658
55771,368,3203,971275863
55774,368,3219,971276863
55775,368,3247,975828314
55777,368,3256,971275733
55780,368,3272,975828314
55782,368,3286,971274373
55783,368,3298,971273485
55785,368,3316,971274373
55786,368,3354,971274034
55787,368,3370,971276062
55788,368,3418,975829046
55789,368,3420,971275949
55790,368,3430,975830036
55792,368,3432,975830385
55793,368,3438,975830036
55794,368,3441,971275093
55795,368,3450,971273874
55796,368,3452,971273995
55797,368,3476,971275634
55798,368,3505,971275698
55799,368,3513,972106114
55800,368,3519,971275047
55801,368,3527,975829046
55803,368,3545,971274910
55805,368,3557,971277008
55806,368,3578,972164892
55807,368,3584,971277132
55809,368,3628,971274999
55810,368,3633,975829148
55812,368,3638,975829609
55816,368,3686,971275815
55817,368,3697,971277132
55819,368,3702,975829046
55821,368,3704,975829427
55822,368,3705,971277383
55823,368,3706,971276111
55824,368,3710,975830236
55825,368,3716,975830312
55826,368,3724,971274957
55827,368,3726,971275475
55828,368,3731,971276793
55829,368,3740,975829427
55832,368,3758,971277242
55833,368,3763,971275906
55835,368,3766,971275239
55836,368,3767,971275239
55837,368,3768,971275240
55838,368,3769,975829254
55839,368,3809,971273222
55842,368,3836,971273448
55843,368,3841,975830276
55844,368,3844,971273801
55845,368,3846,971273951
55847,368,3871,971273268
55848,368,3873,971273222
55849,368,3877,971274103
55850,368,3917,971273448
55851,368,3918,971273835
55852,368,3922,971274103
55853,368,3927,971273409
55855,368,3957,971273995
55857,368,3984,975828739
55861,368,4007,975805443
55862,368,4008,975805443
55863,368,4009,975805314
55865,369,19,1237081519
55867,369,150,1237081911
55870,369,216,1237081593
55874,369,368,1237082125
55876,369,377,1237081517
55877,369,431,1237082122
55878,369,466,1237082947
55879,369,500,1237082946
55880,369,520,1237081588
55882,369,541,1237083075
55883,369,743,1236830399
55884,369,778,1237081513
55885,369,785,1237082940
55887,369,934,1237081698
55888,369,938,1237081893
55889,369,1077,1237082932
55891,369,1089,1237081509
55893,369,1101,1237082926
55895,369,1136,1237083059
55897,369,1208,1237082914
55899,369,1225,1237083107
55900,369,1256,1236830438
55902,369,1288,1237083097
55904,369,1356,1237082902
55905,369,1371,1236830277
55906,369,1372,1237082095
55907,369,1373,1236830374
55908,369,1442,1237082899
55909,369,1466,1237082089
55910,369,1500,1237081565
55912,369,1584,1237081501
55915,369,1663,1236830360
55917,369,1721,1237081495
55919,369,1884,1237082324
55920,369,1923,1237081492
55921,369,1967,1236830369
55922,369,2011,1237082062
55923,369,2021,1236830316
55924,369,2046,1236830468
55925,369,2126,1237082313
55926,369,2174,1237082876
55927,369,2231,1236830416
55929,369,2371,1236830407
55931,369,2539,1237082050
55935,369,2706,1237082046
55938,369,2857,1236830498
55941,369,2916,1237081552
55942,369,2918,1237082037
55943,369,2948,1237081666
55944,369,2959,1237083069
55945,369,3033,1237081547
55946,369,3174,1237081544
55947,369,3535,1237081540
55948,369,3638,1236830508
55950,369,3752,1237082832
55951,369,3809,1237081641
55954,369,3949,1237082020
55955,369,4011,1237083040
55956,369,4034,1237082016
55958,369,4214,1237081631
55959,369,4226,1237082006
55960,369,4262,1237082810
55961,369,4351,1237081629
55962,369,4545,1237082247
55963,369,4878,1237083040
55964,369,4888,1237081995
55974,369,7247,1237082509
55975,369,7361,1237083057
55976,369,8641,1237082183
55980,369,30793,1237081606
55984,369,40583,1237081747
55985,369,44191,1237081937
55986,369,45728,1237082459
55990,369,52973,1237082988
55991,369,54503,1237082150
55994,370,39,1159162930
55998,370,223,1159162033
56002,370,296,1159161996
56006,370,380,1159162844
56007,370,541,1159162739
56008,370,589,1159162840
56009,370,592,1159162833
56011,370,608,1159162782
56012,370,778,1159162030
56013,370,1080,1159162614
56014,370,1089,1159162018
56015,370,1136,1159162023
56021,370,1259,1159162630
56022,370,1285,1159161869
56023,370,1288,1159161768
56024,370,1291,1159164147
56025,370,1500,1159161759
56026,370,1639,1159161795
56027,370,1673,1159161812
56028,370,1676,1159164388
56029,370,1721,1159162916
56031,370,1748,1159161888
56034,370,2003,1159164385
56035,370,2115,1159164152
56037,370,2329,1159161821
56038,370,2396,1159164181
56039,370,2502,1159162567
56041,370,2572,1159164372
56047,370,2858,1159162710
56048,370,2918,1159162641
56049,370,2959,1159162964
56050,370,2997,1159162652
56051,370,3081,1159161854
56052,370,3481,1159162618
56053,370,3977,1159164360
56054,370,4011,1159162976
56055,370,4014,1159164363
56056,370,4226,1159164366
56057,370,4262,1159162999
56058,370,4306,1159163415
56059,370,4878,1159163478
56066,370,5989,1159163380
56068,370,6377,1159161838
56069,370,6539,1159163431
56074,370,7361,1159161969
56077,370,8636,1159164350
56080,370,32587,1159317596
56081,370,33794,1159163435
56082,370,36529,1159162808
56083,370,38061,1159162970
56084,370,40629,1159162677
56085,370,44191,1159317230
56086,370,44195,1159163472
56087,371,48,1407691602
56088,371,592,1407692720
56089,371,661,1407691681
56091,371,924,1407692564
56092,371,1199,1407692540
56095,371,1274,1407692391
56096,371,1377,1407691648
56097,371,1676,1407691581
56098,371,1748,1407692349
56099,371,1884,1407692899
56101,371,2297,1407692510
56102,371,2395,1407691610
56104,371,2641,1407691722
56105,371,2810,1407692820
56109,371,3809,1407691803
56112,371,4226,1407692697
56113,371,4247,1407692060
56117,371,6711,1407691571
56120,371,7361,1407692473
56122,371,31696,1407691892
56124,371,56715,1407692489
56125,371,81834,1407691948
56126,371,110127,1407692554
56128,372,1,874416443
56129,372,6,874415865
56130,372,8,874415441
56131,372,10,874416808
56133,372,14,874416949
56134,372,16,874415966
56135,372,21,874416570
56136,372,25,874415164
56137,372,31,874416808
56139,372,34,874415934
56140,372,36,874414994
56141,372,39,874417086
56142,372,41,874415991
56144,372,48,874416616
56146,372,52,874416234
56147,372,62,874415902
56148,372,70,874415199
56149,372,71,874416544
56150,372,81,874416280
56151,372,110,874415284
56152,372,111,874416234
56156,372,150,874415328
56157,372,157,874416773
56158,372,159,874416196
56159,372,161,874415062
56160,372,163,874416773
56161,372,164,874416058
56164,372,198,874417240
56166,372,223,874414916
56167,372,229,874416196
56168,372,235,874415560
56169,372,249,874416571
56171,372,259,874416842
56173,372,261,874416748
56174,372,271,874416493
56176,372,277,874415164
56177,372,280,874416992
56178,372,281,874415062
56180,372,296,874416907
56181,372,300,874414869
56182,372,316,874416615
56184,372,322,874415021
56186,372,335,874415062
56187,372,337,874416748
56190,372,356,874415126
56191,372,357,874416338
56192,372,358,874416880
56193,372,361,874416992
56195,372,377,874417242
56196,372,380,874417241
56199,372,413,874416842
56200,372,417,874416570
56202,372,440,874416443
56203,372,450,874416614
56207,372,474,874416120
56208,372,497,874415991
56209,372,508,874416493
56211,372,527,874417241
56213,372,538,874416092
56214,372,541,874415865
56215,372,553,874416880
56216,372,555,874416615
56218,372,588,874415991
56219,372,589,874415666
56220,372,590,874417021
56221,372,592,874416699
56223,372,595,874415516
56224,372,608,874415328
56226,372,628,874416842
56227,372,647,874416808
56228,372,692,874416545
56229,372,709,874416880
56230,372,710,874416389
56231,372,719,874415726
56233,372,736,874416317
56234,372,778,874415934
56236,372,800,874415402
56237,372,838,874414806
56241,372,892,874416120
56242,372,903,874414948
56243,372,904,874414749
56244,372,920,874417022
56245,372,924,874416443
56246,372,931,874415062
56247,372,953,874415666
56248,372,1015,874416661
56249,372,1019,874416120
56250,372,1022,874415832
56251,372,1029,874416493
56252,372,1031,874416699
56254,372,1036,874417240
56255,372,1041,874415199
56256,372,1042,874416949
56258,372,1055,874414588
56259,372,1057,874414409
56260,372,1060,874416032
56261,372,1061,874416949
56262,372,1073,874416614
56264,372,1080,874415285
56265,372,1084,874414678
56266,372,1089,874414806
56267,372,1090,874416661
56268,372,1092,874416907
56269,372,1095,874417087
56270,372,1097,874414869
56272,372,1129,874416338
56275,372,1136,874415666
56276,372,1171,874416360
56279,372,1188,874415902
56283,372,1199,874414806
56284,372,1200,874415726
56286,372,1203,874414749
56287,372,1204,874414948
56289,372,1208,874417241
56291,372,1213,874415832
56292,372,1214,874417086
56294,372,1219,874415516
56297,372,1222,874415355
56298,372,1224,874415603
56299,372,1227,874416317
56302,372,1242,874415164
56304,372,1245,874414916
56305,372,1246,874415560
56309,372,1259,874414806
56311,372,1265,874415833
56312,372,1270,874417243
56313,372,1274,874415483
56314,372,1275,874415727
56315,372,1278,874417086
56316,372,1285,874415251
56317,372,1286,874415832
56318,372,1291,874415776
56319,372,1297,874415199
56320,372,1302,874415328
56323,372,1307,874415603
56327,372,1352,874416058
56328,372,1356,874415164
56329,372,1357,874414749
56330,372,1358,874415901
56332,372,1370,874417141
56333,372,1374,874415902
56334,372,1378,874416545
56335,372,1387,874416544
56336,372,1390,874415666
56337,372,1393,874415865
56338,372,1394,874415902
56339,372,1401,874416280
56340,372,1407,874414410
56342,372,1411,874415021
56343,372,1414,874414449
56344,372,1416,874414409
56346,372,1438,874414521
56347,372,1464,874414521
56350,372,1483,874414521
56351,372,1515,874414588
56352,372,1584,874414409
56353,372,1586,874414449
56354,372,1589,874414521
56355,372,1590,874414588
56356,372,1597,874414521
56357,372,1601,874414409
56358,372,1602,874414409
56359,372,1603,874414521
56360,372,1608,874414409
56364,373,1,846830172
56365,373,2,846830111
56366,373,6,846830247
56368,373,16,846830296
56369,373,19,846830035
56370,373,21,846830035
56371,373,22,846830333
56372,373,25,846830207
56374,373,34,846830015
56375,373,44,846830190
56379,373,95,846830128
56380,373,110,846829968
56381,373,111,846830279
56383,373,150,846829840
56384,373,153,846829862
56385,373,158,846830207
56386,373,160,846830073
56387,373,163,846830333
56388,373,168,846830207
56389,373,169,846830488
56390,373,173,846830094
56391,373,181,846830349
56393,373,186,846830172
56394,373,196,846830149
56395,373,198,846830503
56397,373,208,846829949
56398,373,216,846830457
56399,373,224,846830279
56400,373,225,846830035
56401,373,230,846830364
56403,373,235,846830191
56404,373,236,846830128
56405,373,249,846830536
56407,373,256,846830228
56409,373,266,846830073
56411,373,280,846830424
56412,373,282,846830111
56413,373,288,846829968
56414,373,292,846829926
56415,373,296,846829840
56416,373,300,846830015
56419,373,337,846830149
56420,373,338,846830503
56421,373,344,846829862
56425,373,356,846829926
56426,373,357,846830073
56431,373,377,846829997
56432,373,410,846829997
56433,373,431,846830457
56434,373,434,846829926
56435,373,435,846830094
56436,373,440,846830073
56437,373,455,846830424
56439,373,466,846830296
56442,373,480,846829926
56443,373,500,846830016
56444,373,508,846830149
56446,373,520,846830316
56447,373,527,846830055
56448,373,539,846830035
56449,373,540,846830458
56452,373,586,846830035
56453,373,587,846830015
56454,373,589,846829968
56455,373,590,846829840
56456,373,592,846829840
56458,373,594,846830279
56459,373,596,846830457
56461,373,648,846830246
56463,373,736,846830149
56464,374,110,849089153
56465,374,150,849089035
56466,374,153,849089070
56467,374,161,849089153
56470,374,208,849089153
56472,374,296,849089035
56473,374,316,849089103
56476,374,344,849089070
56477,374,349,849089103
56478,374,356,849089103
56479,374,380,849089035
56480,374,434,849089125
56482,374,480,849089125
56483,374,588,849089070
56484,374,590,849089035
56485,374,592,849089035
56486,374,595,849089103
56490,374,1219,849089349
56494,374,1345,849089401
56496,374,1356,849089245
56499,375,344,1225314371
56500,375,356,1225314369
56501,375,500,1225314367
56502,375,595,1225314365
56503,375,597,1225314361
56504,375,1022,1225230212
56505,375,1027,1225230145
56507,375,1411,1225230702
56508,375,1438,1225230696
56509,375,1476,1225230713
56510,375,1586,1225230673
56512,375,1779,1225230758
56514,375,1805,1225230152
56515,375,1917,1225314350
56516,375,1923,1225314346
56517,375,2002,1225230234
56518,375,2046,1225230807
56519,375,2431,1225230747
56520,375,2616,1225230736
56522,375,2687,1225230848
56524,375,2805,1225230886
56525,375,3256,1225314397
56526,375,3578,1225314336
56528,375,4226,1225314330
56530,376,10,1364994181
56531,376,19,1364994453
56533,376,95,1364994336
56534,376,110,1364993995
56535,376,150,1364933598
56536,376,161,1364993850
56539,376,236,1364932557
56540,376,252,1364932658
56542,376,292,1364994265
56543,376,339,1364994353
56544,376,344,1364994072
56545,376,349,1364994143
56546,376,356,1364993979
56548,376,380,1364958532
56549,376,410,1364994571
56552,376,480,1364993985
56553,376,527,1364932898
56554,376,539,1364994231
56555,376,541,1364994224
56556,376,586,1364994249
56557,376,587,1364994218
56558,376,589,1364933317
56559,376,590,1364958528
56560,376,648,1364994087
56563,376,750,1364994426
56565,376,849,1364932717
56567,376,912,1364994347
56569,376,1097,1364933310
56570,376,1101,1364994494
56575,376,1199,1364932841
56576,376,1200,1364994290
56578,376,1214,1364994191
56585,376,1252,1364933031
56588,376,1265,1364933800
56589,376,1270,1364933313
56590,376,1291,1364994188
56591,376,1307,1364994443
56592,376,1356,1364994530
56593,376,1371,1364932651
56594,376,1372,1364932606
56595,376,1375,1364932611
56596,376,1387,1364994473
56597,376,1396,1364932574
56599,376,1517,1364994394
56602,376,1584,1364994506
56604,376,1721,1364994119
56605,376,2002,1364932675
56606,376,2011,1364994564
56607,376,2012,1364994520
56608,376,2115,1364994487
56609,376,2278,1364932644
56611,376,2470,1364932564
56614,376,2683,1364994312
56618,376,2724,1364932735
56621,376,2797,1364994553
56622,376,2916,1364933712
56625,376,3256,1364958462
56626,376,3527,1364933832
56627,376,3977,1364994661
56628,376,4226,1364933036
56629,376,4306,1364994164
56634,376,5010,1364994803
56637,376,5445,1364994389
56639,376,5989,1364994668
56642,376,7254,1364933397
56643,376,7361,1364933155
56645,376,8798,1364933479
56647,376,33794,1364994643
56648,376,34405,1364933349
56653,376,59369,1364994841
56656,376,79132,1364932803
56659,376,96079,1364994983
56660,376,97304,1364994775
56661,376,98154,1364958286
56662,376,98961,1364994754
56663,377,19,1340342704
56665,377,34,1340347654
56666,377,150,1340345170
56668,377,344,1340342723
56669,377,410,1340342774
56673,377,849,1340341886
56676,377,924,1340342347
56677,377,926,1340343456
56678,377,1019,1340342317
56679,377,1032,1340343403
56683,377,1200,1340343440
56684,377,1203,1340342211
56685,377,1208,1340345165
56686,377,1214,1340343421
56688,377,1225,1340343678
56689,377,1230,1340344449
56690,377,1244,1340341924
56693,377,1269,1340345468
56694,377,1274,1340343315
56695,377,1345,1340341890
56696,377,1371,1340341846
56697,377,1503,1340342568
56698,377,1517,1340347510
56699,377,1927,1340343495
56700,377,1942,1340343549
56701,377,1947,1340341895
56704,377,2105,1340341831
56706,377,2123,1340343467
56710,377,2384,1340347658
56712,377,2641,1340341901
56713,377,2683,1340347518
56714,377,2699,1340345307
56715,377,2791,1340343300
56716,377,2792,1340343303
56719,377,2858,1340343891
56720,377,2971,1340343501
56723,377,3363,1340343921
56726,377,3524,1340345499
56728,377,3701,1340343428
56729,377,3726,1340345693
56730,377,3841,1340343278
56732,377,3928,1340342631
56733,377,4039,1340344438
56735,377,4079,1340343857
56740,377,4571,1340341917
56741,377,4713,1340343627
56742,377,4792,1340342233
56744,377,5027,1340344455
56745,377,5049,1340342499
56748,377,5468,1340342311
56749,377,5481,1340347507
56750,377,5706,1340342120
56751,377,5919,1340344298
56752,377,5979,1340347450
56757,377,6656,1340347472
56758,377,6787,1340343557
56760,377,6899,1340343436
56762,377,7104,1340342278
56764,377,7379,1340343334
56765,377,7706,1340344393
56767,377,7834,1340342977
56768,377,8138,1340347454
56769,377,8610,1340343541
56770,377,8641,1340344130
56775,377,30812,1340347597
56779,377,42556,1340342545
56780,377,51662,1340342419
56781,377,56176,1340343642
56782,377,56837,1340345611
56784,377,71302,1340347445
56786,377,72998,1340347557
56794,378,1,1445347576
56795,378,36,1445347078
56798,378,527,1445345874
56801,378,1193,1445347051
56802,378,1213,1445346216
56804,378,2329,1445345927
56805,378,2959,1445345887
56806,378,3114,1445347203
56807,378,3949,1445347508
56808,378,4011,1445347138
56809,378,4226,1445347927
56812,378,6539,1445347884
56815,378,8798,1445347485
56818,378,33794,1445347578
56819,378,44191,1445346981
56825,378,63082,1445346999
56826,378,64716,1445347416
56827,378,68358,1445347894
56828,378,68954,1445346206
56831,378,74458,1445347007
56832,378,78499,1445346989
56833,378,79132,1445345866
56835,378,91500,1445347528
56837,378,97304,1445346976
56838,378,99114,1445346195
56840,378,109487,1445347872
56841,378,116797,1445346979
56842,379,19,847397556
56843,379,21,847397556
56844,379,34,847397499
56846,379,110,847397381
56847,379,150,847397201
56848,379,153,847397247
56849,379,161,847397381
56852,379,208,847397381
56854,379,292,847397342
56855,379,296,847397202
56856,379,316,847397292
56858,379,339,847397421
56859,379,344,847397247
56860,379,349,847397292
56861,379,356,847397292
56864,379,377,847397459
56865,379,380,847397202
56866,379,434,847397342
56869,379,480,847397342
56870,379,500,847397459
56871,379,527,847397556
56872,379,539,847397556
56873,379,587,847397499
56874,379,589,847397421
56875,379,590,847397201
56876,379,592,847397201
56877,379,597,847397499
56878,380,1,1493420345
56879,380,2,1493420295
56880,380,6,1494278663
56881,380,10,1493419787
56882,380,12,1493668065
56883,380,16,1494803499
56884,380,18,1494278868
56885,380,19,1493667522
56886,380,21,1493422718
56888,380,34,1493420018
56889,380,44,1493667678
56891,380,48,1493423481
56894,380,70,1493423196
56895,380,76,1494278971
56896,380,95,1493420301
56897,380,104,1493420135
56898,380,107,1493667822
56899,380,110,1493419805
56900,380,145,1494035743
56902,380,153,1493667398
56903,380,158,1493667610
56904,380,160,1493423480
56905,380,163,1493420576
56907,380,172,1493667733
56908,380,173,1493420577
56909,380,181,1493668147
56911,380,204,1494035868
56912,380,208,1493419790
56913,380,216,1494035850
56914,380,223,1494278665
56917,380,256,1508170166
56920,380,296,1493420341
56922,380,316,1494278656
56926,380,332,1494279073
56927,380,338,1493668034
56928,380,344,1493494897
56931,380,356,1493420342
56936,380,377,1493494896
56937,380,379,1494035914
56938,380,380,1493494895
56939,380,393,1494036132
56941,380,410,1494803503
56942,380,434,1494803448
56943,380,442,1494803501
56945,380,466,1494803594
56946,380,480,1493419900
56947,380,485,1494803592
56948,380,500,1494803423
56949,380,519,1494035944
56950,380,541,1493474355
56951,380,546,1494035920
56953,380,555,1493420567
56955,380,586,1494803432
56956,380,587,1494803428
56957,380,588,1493474467
56958,380,589,1493473853
56959,380,592,1494803413
56961,380,594,1494803505
56962,380,595,1494803415
56963,380,596,1494803583
56964,380,608,1493494891
56965,380,609,1494279029
56967,380,631,1494279043
56968,380,648,1493667391
56969,380,653,1493667559
56970,380,661,1494803683
56971,380,673,1494278735
56973,380,719,1494803916
56976,380,736,1493667400
56977,380,737,1493668030
56980,380,750,1493474137
56984,380,786,1493419885
56987,380,836,1494278898
56988,380,837,1493667960
56990,380,849,1494803862
56992,380,899,1494803693
56994,380,924,1508109502
56995,380,953,1494803542
56997,380,968,1493474405
56998,380,996,1493668097
56999,380,1015,1494035992
57000,380,1020,1494804003
57001,380,1022,1494803762
57002,380,1027,1508437448
57003,380,1028,1494803560
57004,380,1029,1494803778
57007,380,1036,1493474088
57010,380,1064,1493668095
57011,380,1073,1493473982
57013,380,1080,1493474107
57014,380,1089,1493419782
57015,380,1097,1493419978
57016,380,1101,1494803483
57019,380,1129,1493473910
57020,380,1136,1493473845
57022,380,1193,1494803420
57026,380,1199,1493474239
57027,380,1200,1493423198
57029,380,1207,1494803535
57030,380,1208,1493474214
57032,380,1213,1493474014
57033,380,1214,1493474048
57035,380,1219,1494803477
57038,380,1222,1493474209
57040,380,1228,1494803739
57043,380,1256,1494804191
57046,380,1265,1493420459
57047,380,1266,1493423478
57048,380,1270,1493473813
57049,380,1275,1493473999
57050,380,1276,1494803670
57051,380,1278,1493474405
57053,380,1282,1494803608
57054,380,1291,1493419770
57062,380,1356,1493420129
57063,380,1359,1493668068
57064,380,1367,1494803808
57065,380,1370,1494803529
57066,380,1377,1494035744
57067,380,1380,1494803516
57068,380,1385,1494035899
57069,380,1387,1493473978
57070,380,1388,1494804382
57071,380,1391,1493667550
57072,380,1407,1493419881
57073,380,1485,1494803493
57075,380,1495,1495235358
57076,380,1499,1494278846
57077,380,1515,1494804545
57078,380,1517,1493420298
57081,380,1552,1494803555
57082,380,1556,1493667980
57084,380,1566,1493667953
57085,380,1573,1493667527
57088,380,1587,1494803993
57089,380,1588,1494278916
57090,380,1589,1493667997
57091,380,1590,1493667820
57093,380,1617,1493420021
57094,380,1653,1494803474
57095,380,1665,1494278948
57096,380,1674,1494803680
57097,380,1676,1493419889
57098,380,1681,1493668192
57101,380,1702,1494278922
57102,380,1717,1493667800
57103,380,1721,1493667395
57104,380,1722,1493765184
57105,380,1729,1493667735
57108,380,1752,1495234963
57109,380,1760,1494279006
57113,380,1831,1494803927
57114,380,1833,1495234830
57116,380,1876,1493765186
57117,380,1882,1493667794
57118,380,1889,1494279122
57119,380,1907,1493423190
57121,380,1911,1494803955
57122,380,1917,1493420299
57123,380,1920,1494804542
57124,380,1954,1493474242
57125,380,1967,1494803843
57127,380,1974,1494804515
57128,380,1982,1494804017
57129,380,1983,1536874792
57130,380,1994,1494803767
57132,380,2000,1493473965
57133,380,2001,1508109492
57134,380,2002,1494035840
57135,380,2003,1494803657
57136,380,2004,1494804350
57137,380,2005,1508784891
57139,380,2010,1536873291
57140,380,2011,1495475860
57141,380,2012,1494803461
57142,380,2018,1494803933
57144,380,2028,1493473912
57145,380,2042,1494279027
57147,380,2052,1508170381
57148,380,2053,1494035965
57149,380,2076,1494803781
